byte_offset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
11776,9,16,23,10,23,25,6,8,25,9,9,3,4,2,1,3,11,1,23,8,1,4,1,1,7,3,0,6,3,4,1,2,22,3,17,4,5,3,1,0,0,5,0,7,5,5,1,7,29,5,4,8,4,0,1,1,3,12,2,3,1,5,2,3,7,0,0,1,3,7,0,2,2,1,4,0,0,4,0,0,5,0,0,0,11,0,1,0,0,0,0,1,0,2,3,0,12,6,3,13,3,3,1,0,3,2,5,1,0,1,0,0,10,6,0,0,9,29,0,0,18,28,9,2,1,3,1,10,12,1,43,11,1,16,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,2,2,1,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,10,1,0,2,0,0,4,0,0,0,0,0,1,5,2,12,2,0,0,0,1,2,2,2,2,2,2,0,2,0,5,1,0,3,2,0,2,1,6,1,0,0,0,0,32,2,18,6,6,13,2,7,2,2,3,3,5,1,1,1,10,0,8,4,0,11,2,2,1,3,13,3,4,3,3,5
12032,12,19,25,8,24,25,5,5,24,8,5,2,3,3,2,0,12,0,27,6,3,3,0,0,8,4,0,6,3,4,2,2,11,2,12,3,8,4,1,0,1,3,1,6,8,5,0,4,23,3,2,8,5,0,0,2,2,12,4,4,2,5,2,2,8,0,0,2,2,3,0,2,1,1,0,0,0,3,1,0,6,0,0,0,6,0,0,0,0,0,0,1,0,0,2,0,9,7,2,15,3,4,1,0,2,2,4,1,0,0,0,0,6,1,0,0,11,31,0,0,30,18,20,4,2,3,0,5,12,1,49,14,8,19,0,0,1,1,2,0,0,0,0,1,3,0,1,0,2,1,0,1,0,1,3,1,2,2,1,0,7,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,6,2,0,2,0,0,3,2,0,0,0,0,2,5,2,13,2,0,0,0,1,2,2,2,2,2,2,0,2,0,5,1,0,3,2,0,1,1,6,2,0,0,0,0,34,11,18,6,6,13,2,6,0,3,2,2,4,3,2,0,11,0,21,4,0,11,3,2,0,3,10,3,4,4,4,4
12288,17,22,30,8,19,29,6,4,20,5,2,0,4,2,2,0,14,0,24,5,5,4,1,1,6,2,0,6,3,3,3,2,8,0,12,5,8,6,2,1,1,2,1,6,8,5,0,2,16,4,0,8,10,0,0,3,2,9,4,3,3,3,2,2,6,0,1,1,4,3,0,2,0,1,0,0,3,4,1,0,6,1,0,0,7,0,1,0,2,1,0,0,1,0,1,1,7,2,3,14,4,2,1,0,0,1,3,1,0,1,1,0,5,0,0,1,14,31,0,0,37,12,14,5,2,3,0,0,14,1,40,10,9,17,0,0,2,0,3,1,1,1,0,1,8,0,3,0,3,3,0,0,1,1,3,2,3,3,2,0,11,0,2,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,1,1,5,3,0,0,0,0,0,3,0,0,0,1,4,0,2,8,3,0,0,0,1,2,2,2,2,2,2,0,3,0,5,1,0,2,1,0,2,0,2,3,0,0,0,0,33,17,21,5,8,13,2,5,0,5,1,1,5,3,2,0,11,0,24,4,2,16,2,1,1,1,9,3,4,8,4,3
12544,18,19,40,10,26,19,5,4,21,3,3,0,3,2,2,1,8,0,29,5,5,7,1,1,5,1,0,3,3,1,2,2,9,1,10,6,6,7,1,2,1,2,1,6,8,5,0,1,13,5,0,2,22,1,2,3,2,7,5,3,3,1,6,2,7,0,1,1,4,3,0,2,0,0,0,0,3,4,1,1,3,2,2,0,8,0,1,0,2,2,1,4,5,1,1,1,8,1,1,5,6,3,1,0,0,2,2,1,0,1,1,2,5,0,0,2,24,28,0,0,41,12,17,7,2,4,1,1,16,0,26,9,9,14,0,0,2,0,8,1,1,1,0,0,11,0,3,0,4,3,0,0,1,1,4,2,2,2,1,0,10,3,2,0,2,0,1,0,1,1,4,0,3,0,2,0,0,0,1,0,4,2,0,1,0,0,0,3,0,0,0,3,3,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,2,0,0,1,0,2,3,0,0,0,0,29,22,21,3,6,14,1,2,0,5,1,1,4,2,3,0,11,0,30,2,3,16,2,1,1,0,8,6,2,6,2,0
12800,13,18,33,12,37,13,6,2,20,3,1,2,3,1,2,2,6,0,41,1,6,9,1,1,4,1,0,1,1,1,3,2,15,1,5,6,7,8,2,3,1,2,5,1,3,0,0,1,16,3,0,2,19,1,2,2,0,5,4,2,2,0,14,1,4,0,1,1,5,0,0,0,0,0,0,0,3,4,1,2,3,2,2,1,6,0,1,0,2,2,1,5,5,1,1,1,9,1,1,5,6,8,1,0,0,2,0,0,0,1,1,2,1,0,0,2,23,22,0,0,57,14,25,8,3,4,1,1,16,0,14,7,9,12,0,0,2,0,8,1,2,2,0,0,11,0,3,0,6,4,0,1,1,1,2,1,1,1,1,0,10,5,4,0,3,0,1,0,5,1,9,0,4,0,2,0,0,0,3,0,4,3,0,1,0,0,0,3,0,0,0,3,5,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,0,1,0,4,3,0,0,0,0,22,27,24,0,9,6,1,2,0,3,2,1,2,2,3,0,13,0,36,2,5,10,2,1,2,0,4,10,0,5,3,1
13056,10,14,28,13,34,20,7,2,23,4,2,2,3,0,1,3,4,0,38,1,4,9,1,1,2,0,0,1,0,0,2,1,14,1,8,6,5,9,3,4,3,2,5,2,0,3,0,3,20,4,0,3,18,2,4,1,0,9,4,0,1,2,14,1,2,0,1,0,5,0,0,0,0,0,0,0,3,2,0,2,2,2,2,1,8,0,1,0,2,2,1,5,5,2,1,1,9,0,1,4,6,8,0,0,0,1,0,0,0,1,1,2,0,0,0,2,25,23,1,0,52,15,17,6,1,6,2,1,11,0,14,7,2,15,1,0,1,0,7,1,3,3,0,0,8,0,2,0,7,3,0,1,1,1,3,2,1,1,1,0,14,5,9,0,4,0,0,0,5,1,10,0,4,0,2,0,0,0,4,0,6,2,0,1,0,0,0,1,0,0,1,4,4,0,1,5,1,0,0,1,0,1,0,0,0,0,0,0,3,0,4,0,0,2,0,0,1,0,6,2,0,1,0,0,23,21,28,2,11,3,1,1,0,2,1,1,1,0,2,0,19,0,38,2,5,16,2,2,3,1,4,11,0,4,2,2
13312,8,10,27,17,34,16,5,6,22,3,5,2,2,1,0,3,4,0,44,1,5,9,0,0,2,0,0,1,1,0,1,1,19,1,6,3,8,6,3,3,4,3,7,3,5,6,0,5,34,6,0,1,13,2,4,0,0,12,8,6,0,5,14,2,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,2,1,2,1,7,0,0,0,0,1,1,5,4,2,1,0,12,1,0,3,4,8,0,0,0,1,1,0,0,1,0,2,4,0,0,1,28,24,1,0,50,15,19,6,1,6,2,1,9,0,20,10,1,19,1,0,0,0,5,0,4,2,0,0,7,0,0,0,10,1,0,1,0,0,2,1,0,0,0,0,12,5,9,0,3,0,0,0,5,1,11,0,3,0,0,0,0,0,3,0,5,1,0,1,0,0,0,0,0,0,1,4,2,1,3,6,0,0,0,1,0,2,0,1,0,0,0,0,2,0,9,0,0,4,0,0,0,0,5,1,0,2,0,0,23,19,25,2,8,3,1,0,0,0,1,1,0,0,2,1,23,0,34,0,3,14,1,2,2,1,3,11,0,0,1,2
13568,6,13,22,19,29,17,8,9,33,4,5,3,3,2,0,3,8,1,41,1,4,4,1,0,2,0,0,1,1,0,2,2,25,0,4,1,9,4,3,2,5,4,8,3,9,12,0,4,37,4,0,1,0,1,3,0,0,14,10,6,0,8,9,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,7,0,1,0,0,1,0,1,0,1,0,0,10,1,0,2,1,6,0,0,0,0,1,0,0,1,0,0,6,0,0,0,26,30,1,0,45,11,17,7,1,5,1,0,8,0,31,9,0,20,1,0,0,0,0,0,4,2,0,0,5,0,0,0,10,1,0,1,0,0,1,2,0,0,0,0,12,2,9,0,2,1,0,0,4,0,8,0,3,0,0,0,0,0,3,0,6,1,1,1,0,0,0,0,0,0,3,2,3,2,3,7,1,1,0,1,0,4,0,1,0,0,1,0,2,1,10,0,0,4,0,0,0,0,6,1,0,3,1,0,20,16,27,2,13,2,2,0,1,2,1,1,0,0,0,1,29,0,40,0,2,13,3,2,4,2,2,7,0,0,1,3
13824,15,13,28,20,18,18,7,9,45,3,5,3,3,2,0,3,13,1,37,0,5,2,1,0,1,0,1,0,1,0,1,2,20,0,4,0,9,2,2,1,7,5,5,5,11,14,0,5,36,4,0,1,0,1,5,0,0,15,16,6,0,15,1,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,1,0,0,0,1,0,0,12,1,0,2,1,1,0,0,0,0,1,0,0,1,0,0,9,0,0,0,29,41,1,0,28,5,12,7,1,2,2,1,8,0,41,10,0,22,1,0,0,0,0,0,3,1,0,0,7,0,0,0,10,1,0,0,0,0,1,3,0,0,0,0,13,0,5,0,1,1,0,0,0,1,5,0,4,0,0,0,0,0,1,0,6,0,3,2,0,0,1,0,0,0,3,2,2,2,4,4,1,1,0,0,0,4,0,1,0,0,1,0,1,1,11,0,0,6,1,0,0,0,5,0,0,3,1,0,21,10,33,2,12,0,2,0,3,3,1,3,0,0,0,1,32,0,39,0,0,13,6,1,5,3,1,3,1,1,1,2
14080,18,11,32,23,23,11,5,10,36,3,5,3,3,2,0,2,12,1,43,0,6,4,1,0,4,0,1,0,1,0,1,2,23,0,1,1,14,0,2,0,5,6,4,7,11,13,0,6,36,3,0,0,0,0,4,0,0,13,16,7,0,14,6,3,1,0,1,0,1,0,1,0,0,1,0,1,1,2,1,1,0,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,13,1,0,0,0,2,0,0,0,0,1,1,0,1,0,0,12,0,0,0,21,43,0,0,28,6,17,8,1,1,2,2,9,0,43,9,1,19,0,0,0,0,0,0,4,0,0,0,7,0,0,0,9,1,0,0,0,0,0,2,1,0,0,0,11,2,0,0,0,1,0,0,0,1,6,0,6,0,0,3,0,0,0,0,6,0,3,6,0,1,1,0,0,0,2,1,2,2,4,4,1,1,0,0,0,3,0,2,0,0,1,0,1,1,9,0,0,6,1,0,0,0,6,0,0,2,1,0,20,13,36,0,10,0,1,0,4,3,1,2,2,0,0,2,27,0,24,0,0,11,5,1,6,3,2,8,2,1,1,1
14336,22,16,29,22,22,8,6,8,38,4,3,3,3,2,0,2,14,1,38,0,3,4,1,0,4,1,1,0,0,0,1,2,19,0,7,4,13,0,1,0,4,5,2,6,6,14,1,5,30,3,0,3,2,3,4,0,0,9,11,1,3,11,8,3,1,0,2,1,1,2,0,0,0,2,0,2,1,3,1,3,1,0,2,1,5,0,1,0,0,1,1,0,0,0,0,0,13,4,0,2,0,3,0,0,1,2,1,1,0,0,0,1,11,4,0,0,17,38,0,0,18,3,15,10,2,1,4,3,11,1,36,6,1,12,0,0,1,0,0,0,2,0,0,0,6,0,0,6,5,1,1,1,0,0,0,2,1,2,0,0,13,2,1,4,0,1,0,0,0,2,5,0,5,0,0,3,0,0,0,1,8,0,3,6,0,2,1,0,0,0,2,0,2,1,3,4,1,1,0,0,1,3,1,3,6,0,1,0,1,1,6,1,0,4,1,0,0,0,8,1,0,1,1,0,18,11,37,0,16,0,1,2,4,3,2,3,4,0,1,1,21,0,22,2,1,8,6,1,9,4,4,8,3,1,2,2
14592,37,25,27,26,28,15,9,8,67,7,6,5,4,3,2,4,16,2,34,2,4,5,1,1,3,1,1,0,0,0,0,2,11,0,8,5,11,0,1,0,3,3,1,5,2,8,1,5,24,3,0,3,2,3,3,0,0,12,8,1,7,10,8,3,1,3,2,1,1,2,0,0,0,2,0,2,1,4,1,4,3,0,2,1,3,0,0,0,0,0,1,0,0,0,0,2,13,4,0,2,0,3,0,1,1,3,1,1,0,0,0,2,10,5,0,0,8,33,0,0,13,4,12,9,2,2,4,3,10,1,24,5,1,12,0,0,1,0,0,0,4,0,0,0,7,2,0,9,4,1,1,2,0,0,0,1,1,2,0,0,15,2,1,7,0,0,0,0,0,2,4,0,4,0,0,3,0,0,0,1,8,0,2,5,0,2,1,0,0,0,0,2,1,0,2,3,0,0,0,0,1,2,1,3,10,2,0,0,1,1,5,1,0,3,1,0,0,0,7,2,0,0,0,0,16,10,34,1,15,1,0,2,3,1,3,3,4,0,1,1,13,0,7,3,1,6,4,1,7,5,5,8,4,1,2,1
14848,38,23,21,29,34,23,11,9,88,6,7,3,3,3,2,3,11,2,23,2,2,6,1,1,3,1,0,1,1,0,1,2,10,0,11,6,10,1,2,1,2,1,0,3,0,6,1,4,16,8,4,6,5,3,1,0,0,16,2,2,7,9,7,2,0,3,2,1,1,2,1,0,0,1,0,2,1,4,1,4,3,0,2,2,4,0,0,0,0,0,1,2,3,2,2,2,8,4,0,2,0,3,0,1,1,3,1,1,0,0,0,2,7,5,0,0,4,23,0,0,12,8,10,6,1,3,4,3,12,1,23,9,1,12,0,0,1,1,3,3,8,0,0,0,6,3,0,11,3,0,1,2,0,0,0,0,1,2,0,1,17,2,1,7,0,0,0,1,0,1,5,0,4,0,0,3,0,0,0,1,8,1,2,6,2,3,1,1,1,1,1,4,0,0,1,3,0,0,0,0,1,3,1,3,10,2,0,0,0,1,4,1,0,1,0,0,0,1,7,2,0,0,0,0,13,13,21,6,12,6,0,2,1,0,2,1,4,0,1,1,11,0,2,7,1,7,1,1,6,5,5,8,3,0,1,1
15104,48,28,16,27,28,26,15,13,85,5,7,3,4,3,3,3,12,4,14,2,1,4,1,1,1,1,0,1,1,0,1,2,4,0,19,5,4,1,1,1,4,0,3,1,0,5,1,1,11,8,4,6,10,5,0,0,0,13,0,1,7,8,5,2,2,3,1,1,0,2,1,0,0,1,0,1,0,2,0,4,4,0,2,2,5,0,0,0,0,0,0,2,3,2,2,2,8,4,0,2,0,1,0,1,1,3,2,1,0,0,0,3,6,5,0,0,7,14,0,0,5,6,2,5,1,3,4,3,12,1,10,6,3,7,0,0,1,1,4,6,7,1,1,2,8,3,0,11,4,3,1,2,0,0,0,1,0,2,0,1,15,0,1,7,6,0,0,1,0,1,4,0,4,3,4,1,0,0,0,1,6,2,2,2,2,2,1,3,1,1,1,7,4,0,1,3,0,1,0,0,2,3,1,2,10,2,0,0,4,1,6,3,0,0,0,0,0,1,4,2,0,0,0,0,9,7,14,6,12,10,1,2,2,1,2,5,6,2,7,3,31,0,2,7,1,3,2,0,8,5,7,2,7,5,5,5
15360,47,21,13,23,25,25,15,12,83,4,9,3,3,4,3,3,7,4,19,3,2,2,1,2,1,0,0,1,1,1,1,4,18,0,13,2,1,1,1,1,5,1,4,1,1,2,0,2,5,8,4,4,8,2,0,2,3,12,0,1,4,9,3,7,3,3,1,9,2,1,2,0,0,1,0,0,0,1,2,1,4,0,2,1,3,1,0,0,0,0,0,2,3,2,2,2,5,6,0,4,5,14,1,5,2,12,1,2,7,3,5,10,5,1,14,8,17,13,3,2,7,7,1,2,0,3,3,2,8,1,9,5,3,5,0,0,0,1,4,6,7,1,1,2,11,3,0,5,4,3,0,1,0,0,0,1,0,0,0,1,10,0,1,3,6,0,1,1,1,0,4,1,4,3,4,1,0,0,1,0,4,3,2,2,3,1,1,3,1,1,1,8,4,0,0,2,0,1,0,0,1,3,0,0,4,2,0,0,4,1,8,2,0,0,0,0,0,1,2,1,0,0,0,0,10,6,9,6,7,10,1,0,2,1,1,4,4,2,6,3,31,0,2,5,0,2,2,0,5,4,5,3,6,5,4,4
15616,32,10,21,15,16,15,9,9,40,0,8,0,1,4,3,0,1,2,22,2,2,1,0,1,1,0,1,1,1,1,1,3,82,0,12,1,1,1,1,1,5,1,4,1,1,80,0,2,5,9,4,5,9,2,0,2,3,6,1,1,0,7,3,7,6,0,2,10,3,4,4,0,0,2,0,0,0,2,3,3,4,0,2,1,4,1,0,0,0,0,0,2,3,3,3,0,6,8,1,4,6,16,2,4,2,12,1,2,8,5,9,11,5,0,15,9,20,10,4,2,6,6,1,0,2,3,4,2,6,1,9,5,3,2,0,0,0,1,5,6,5,1,1,3,11,1,0,2,4,3,0,0,0,0,0,1,1,0,0,1,6,0,1,0,7,0,1,1,1,0,4,1,4,4,4,1,0,0,1,0,3,3,2,2,3,1,1,3,1,1,1,6,4,0,0,2,0,1,0,0,1,2,1,0,0,0,0,0,4,0,7,2,0,0,0,0,0,1,2,0,0,0,0,0,8,4,5,6,3,9,1,0,2,1,0,4,5,2,6,3,31,0,3,4,0,2,2,0,5,2,4,3,5,5,4,5
15872,22,8,18,6,6,6,6,8,4,0,11,0,1,8,3,0,1,2,22,2,2,0,0,1,1,0,1,0,0,1,0,3,196,0,9,0,0,0,2,0,4,1,4,1,3,89,0,2,5,5,1,3,7,3,1,3,4,2,1,0,0,1,3,7,6,0,3,11,5,4,5,0,0,2,0,1,1,2,3,5,4,0,8,0,4,2,3,1,0,0,0,0,0,1,1,0,5,19,3,7,7,25,5,4,2,25,1,3,16,7,13,15,7,0,21,11,29,8,4,3,4,7,0,0,2,2,3,1,2,1,0,0,3,0,0,0,0,0,2,3,1,1,1,3,10,0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,3,0,1,0,7,0,1,0,1,0,1,1,2,4,4,1,0,0,1,0,0,2,0,0,1,0,0,2,0,0,0,4,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,4,0,6,2,0,0,0,0,0,0,1,0,0,0,0,0,6,1,3,1,2,4,1,0,2,1,0,4,5,2,6,3,25,0,3,0,0,0,2,0,4,1,4,1,5,5,4,5
16128,9,2,19,4,1,2,2,3,3,0,14,0,0,11,2,0,0,0,20,2,2,0,0,1,2,0,1,0,0,1,0,3,255,0,0,0,0,0,2,0,1,1,1,0,4,92,0,3,6,10,2,4,5,6,1,3,4,2,2,0,0,1,0,6,4,0,4,11,9,6,5,0,0,3,0,1,2,3,5,6,3,0,8,3,4,2,3,2,0,0,0,0,0,1,1,0,2,29,4,11,11,35,5,6,2,32,0,2,21,10,16,22,8,0,28,15,36,8,6,3,3,8,0,0,2,1,2,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,9,3,0,1,4,1,0,0,0,0,0,0,1,0,0,0,10,0,2,1,0,2,2,0,0,0,0,1,0,0,0,1
16384,8,4,20,3,2,6,1,3,7,1,14,2,0,10,2,0,1,0,19,1,2,0,0,0,7,0,1,1,0,0,0,0,243,0,3,0,4,0,2,0,0,0,0,0,3,91,0,1,6,7,2,3,6,10,1,4,2,1,2,0,0,0,1,0,5,1,4,7,7,10,4,0,0,4,0,1,2,5,5,6,3,9,6,3,7,1,3,2,0,0,0,0,1,1,1,0,6,23,4,7,7,22,4,2,0,21,0,1,14,7,11,14,12,1,14,7,36,5,3,1,7,7,1,0,2,2,2,4,6,0,2,2,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,10,0,1,0,1,1,0,0,0,12,5,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14,6,6,1,9,3,0,0,2,1,0,0,4,1,1,2,16,0,6,2,0,4,3,1,2,0,1,2,0,0,0,1
16640,13,6,6,5,7,8,3,4,16,1,13,6,0,11,1,0,2,0,27,0,2,0,1,0,7,0,0,1,0,1,1,1,181,0,7,1,6,0,2,2,0,0,0,0,3,13,0,1,6,7,2,2,5,10,1,8,5,1,1,1,0,0,1,1,7,3,3,10,12,13,3,1,0,5,0,1,2,3,5,4,6,10,6,3,6,1,3,3,0,0,0,1,3,0,1,1,5,21,3,7,6,20,3,2,0,20,0,1,13,5,7,12,14,3,13,6,40,6,2,1,14,8,2,0,1,1,1,4,11,0,2,2,0,5,0,0,0,0,0,0,1,0,0,0,15,2,1,1,8,1,0,0,0,0,0,2,1,1,1,1,1,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,10,0,11,0,1,0,3,1,0,1,0,12,5,0,1,9,0,1,1,0,0,1,0,0,0,0,1,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16,8,16,0,11,3,0,0,2,1,6,0,3,1,2,2,23,0,8,2,0,5,4,1,3,0,4,3,1,1,1,1
16896,16,8,12,6,8,9,3,4,18,1,10,6,0,7,2,0,3,1,30,3,2,1,1,0,8,0,0,1,0,1,1,1,78,0,17,2,8,0,0,2,0,0,0,0,1,7,0,1,7,6,2,1,4,9,0,7,5,0,1,1,0,0,3,3,8,3,3,9,13,19,2,1,1,6,0,0,1,3,5,2,7,10,0,3,6,2,0,2,0,0,0,1,3,0,1,1,7,16,1,7,8,16,0,3,1,12,0,1,5,4,10,15,13,7,11,5,41,14,2,0,15,7,2,0,1,1,1,4,14,2,4,3,1,5,0,0,0,0,0,0,4,0,0,0,20,3,1,1,8,1,0,0,0,0,0,3,1,1,1,1,3,1,0,4,0,0,0,2,1,1,0,2,0,0,0,0,0,8,2,0,13,1,11,0,1,0,3,1,0,1,0,13,5,0,3,11,0,3,2,0,0,1,0,0,0,0,1,0,9,0,1,1,0,2,0,0,1,0,0,0,0,0,0,1,22,8,19,1,12,5,0,0,2,1,6,0,4,1,2,3,37,0,10,2,1,8,6,3,5,0,4,3,2,2,1,1
17152,21,12,14,7,11,7,3,5,22,2,7,6,1,6,2,1,3,1,30,4,2,3,1,1,8,0,0,1,0,1,1,1,34,0,22,2,9,1,0,2,1,1,1,0,1,4,0,0,9,3,1,0,1,4,1,7,5,2,1,1,0,1,3,5,8,3,2,12,10,17,3,1,2,6,0,0,0,2,6,3,8,10,0,0,6,2,0,1,1,1,0,2,3,1,2,1,10,8,1,6,6,11,1,2,1,9,1,2,3,1,11,14,10,9,7,5,39,17,1,2,19,9,4,0,1,1,1,3,13,3,5,3,1,6,0,0,0,0,0,0,4,0,0,0,17,3,1,1,9,2,0,0,0,0,0,4,1,1,1,1,5,2,0,3,1,0,0,2,2,1,0,2,0,0,0,0,0,10,2,0,13,1,10,0,1,1,3,1,0,1,0,8,8,0,5,12,0,3,2,0,0,1,0,0,0,0,1,0,14,4,1,1,0,2,0,0,2,1,2,0,0,0,0,1,25,8,21,2,12,7,1,1,3,1,6,0,5,2,3,3,30,0,13,1,1,6,7,3,6,2,4,4,3,3,1,1
17408,19,10,13,7,10,6,3,3,15,3,6,4,1,5,2,1,2,1,31,6,2,4,1,1,3,0,0,0,0,1,1,2,46,0,19,3,6,2,2,3,1,4,1,0,1,7,1,1,7,6,1,0,0,0,2,4,5,3,3,1,0,4,2,5,6,2,1,8,12,12,3,7,11,6,0,1,0,0,4,4,7,1,1,0,4,2,0,2,1,2,0,2,2,1,2,2,7,11,1,6,11,22,1,3,1,17,1,2,4,1,17,24,11,10,24,6,36,20,5,3,12,10,3,1,1,0,1,0,8,3,9,4,1,8,0,0,1,0,1,0,3,0,0,0,14,3,1,2,7,3,0,0,0,0,0,2,1,1,2,1,5,3,0,2,1,0,0,3,3,1,0,2,0,2,0,0,0,15,1,0,12,2,1,0,0,1,2,0,0,1,0,4,5,1,5,11,0,4,1,0,0,1,0,0,0,0,1,1,9,4,2,4,0,3,0,0,1,1,2,0,0,1,0,1,21,4,18,2,6,5,1,2,1,0,6,0,2,2,2,1,28,0,9,0,2,10,5,2,4,2,3,2,4,3,1,1
17664,23,8,11,3,4,4,1,2,6,4,4,0,1,2,1,1,1,1,18,6,1,4,0,1,3,0,0,0,0,0,0,1,70,0,16,2,4,2,2,1,1,4,1,0,1,7,1,2,6,5,1,0,0,0,2,0,2,4,3,0,0,4,2,4,1,0,1,6,6,8,4,7,11,5,0,1,0,1,3,3,2,0,2,3,6,2,0,2,1,2,0,1,0,1,1,1,7,24,1,16,22,41,6,4,1,30,1,3,9,13,32,46,12,9,51,12,38,22,5,5,5,11,2,1,0,0,1,0,3,3,10,5,1,3,0,0,2,0,1,0,3,0,0,0,12,1,0,2,1,2,0,0,0,0,0,2,0,0,1,0,6,2,0,2,1,0,0,3,3,0,0,1,0,2,0,0,0,15,0,0,4,2,0,0,0,1,0,0,0,0,0,4,5,1,5,3,0,3,1,0,0,0,0,0,0,0,0,1,9,4,2,4,0,2,0,0,1,1,2,0,0,1,0,1,21,2,8,3,4,5,1,2,1,0,0,0,2,2,1,2,20,0,6,1,2,11,4,2,3,2,0,1,3,2,0,0
17920,25,7,7,3,7,8,3,4,6,5,6,1,2,3,1,1,1,0,31,5,3,3,1,1,2,0,1,0,0,0,1,3,74,0,8,1,2,2,3,1,1,4,3,0,1,4,3,2,4,5,0,2,0,0,2,0,1,5,3,0,0,5,0,2,0,0,0,12,5,4,5,8,10,8,0,1,0,2,4,3,1,0,2,4,5,0,0,2,1,2,2,1,0,1,2,2,6,21,5,15,23,45,10,4,2,28,2,3,10,15,29,45,11,5,54,14,45,20,8,5,4,6,3,1,0,0,2,0,13,1,10,5,0,4,0,0,2,0,1,0,0,0,0,1,12,0,0,2,1,3,0,0,0,0,0,1,1,0,1,0,6,2,0,2,1,0,0,1,2,0,0,0,1,2,0,0,0,7,0,1,1,1,0,0,0,2,0,0,0,0,0,3,7,1,3,1,0,1,0,1,0,1,0,0,0,0,0,1,7,4,2,3,0,1,0,1,1,1,3,0,0,3,0,0,21,4,5,2,3,4,1,2,1,0,0,0,1,2,1,1,7,0,4,1,1,12,2,0,1,2,0,2,3,2,0,0
18176,20,2,7,7,5,11,4,2,6,8,6,3,1,1,2,0,1,1,56,11,4,1,1,1,0,0,1,0,0,0,1,5,59,0,4,1,2,3,3,1,0,3,2,0,0,3,4,2,1,3,0,2,1,0,1,0,1,12,2,0,0,5,0,0,0,1,0,20,6,12,11,8,9,8,1,10,0,2,1,1,0,1,2,5,9,0,0,2,0,1,2,0,0,2,1,2,12,19,4,13,25,42,9,3,2,25,3,3,7,15,25,38,13,3,51,10,46,21,7,3,2,5,3,1,0,0,2,0,17,0,13,6,0,6,0,0,4,0,2,0,0,0,0,1,15,0,0,3,1,3,0,0,0,0,0,0,2,0,1,0,4,1,2,2,0,1,0,1,1,0,0,0,1,2,0,0,0,5,0,1,0,1,0,1,0,2,0,0,1,0,0,1,2,1,0,2,0,1,0,1,0,1,1,0,0,0,0,1,2,0,2,3,0,1,4,1,0,0,1,0,0,4,0,1,13,5,4,2,3,6,0,4,2,0,0,0,1,1,0,1,10,0,4,1,2,13,0,0,3,0,0,1,4,2,0,0
